id,letter_id,sentence,letter_sentence_index,afinn_score,sentida_score
254,9,Ja nu Lev vel kære alle og hils alle der hjemme fra eders Peter.,23,3.0,1.5933333333333342
255,9,Send kun igen lidt,24,0.0,0.0
256,9,"Bolion og et stykke Chocolade, det er udmærket,",25,0.0,0.38888888888888823
257,9,"når man ingen brød har, med et stykke Chocolade.",26,0.0,0.0888888888888888
258,9,"Sig hele familie Ablings, Skærbæk tak for pakkerne, jeg har sendt et kort.",27,2.0,1.4407407407407422
259,10,Kære Trine.,0,2.0,0.626666666666668
260,10,"Ja du skal vel til Læsekursus i næste ""Uge, gid j eg kunde have kommet med.",1,1.0,0.6666666666666665
261,10,Du kan do sende mig et lille Referat dernedefra.,2,0.0,-0.1333333333333326
262,10,Uffe var med mig helt inde ved Truls'es den Aften jeg var ude hos dig.,3,0.0,0.19999999999999934
263,10,Du kan tro vi fik nok talt.,4,3.0,0.26666666666666666
264,10,"Han er forfærdelig ked af det, at det er gaaet over med han og Bodil.",5,-2.0,-1.177777777777778
265,10,"Jeg ved ikke, men jeg tror nok han skriver op til hende.",6,0.0,-0.0500000000000001
266,10,Han sagde han ikke havde været glad siden.,7,3.0,-0.8666666666666661
267,10,Og han vidste ikke hvad der var kommen i Vejen.,8,0.0,0.0333333333333334
268,10,"Men om ogsaa det skulde blive godt igen, synes jeg ikke de kan andet end tænke paa det hver Gang de ses.",9,3.0,0.6111111111111117
269,10,Ja nu er min Skjæbne  altsaa afgjort i de første to Aar.,10,1.0,0.8
270,10,Jeg er dog glad ved at det ikke er s.aa langt borte.,11,3.0,0.7499999999999996
271,10,Men det vil jo blive en Forandring saadan paa en Gang at blive en bunden Mand.,12,0.0,0.022222222222221977
272,10,"Aa nu maa du ikke forglemme at skrive til mig Trine, for jeg synes at jeg har en god Støtte i dig.",13,5.0,0.7777777777777769
273,10,Jeg ved du gaar derhjenme og sender mig daglig en Hilsen.,14,1.0,0.3333333333333334
274,10,"Og om de aldrig tumler saa meget med os deroppe, er der dog en højere Magt, som de ikke kan trodse.",15,0.0,1.1466666666666665
275,10,"Har din Mor slet ikke sagt noget, siden jeg har været ude ?",16,0.0,-0.10000000000000067
276,10,Skal du ikke snart til Vodder.,17,0.0,-0.0666666666666666
277,10,Nu ikke mere.,18,0.0,0.0
278,10,"Jeg sidder ved Vinduet og skriver, jeg ved ikke om du kan læse det.",19,0.0,0.0
279,10,Bedre næste gang.,20,2.0,0.0666666666666666
280,10,Med Hilsen  din Peter,21,1.0,0.16666666666666663
281,11,Min egen Trine.,0,0.0,0.0
282,11,Du ventede vel sagtens ellers at have set mig i Formiddag; men jeg skulde røgte.,1,-1.0,0.1333333333333334
283,11,I Dag er du vel i Vodder.,2,0.0,0.1666666666666668
284,11,"Vi har lige haft Bymanden til Barselgilde oppe hos Malerens til,på Lørdag, skal I med ?  det skal vist ikke være Dans; men I plejer dog at være med der, ikke ?",3,0.0,0.7138888888888899
285,11,Vi skulde jo ellers have været over til Chr. Lastejn i Birkelev; men det bliver vist opsat.,4,0.0,0.0999999999999999
286,11,"Jeg troer nok Bodil og Truls også skal med, saa kan du tro Bodil og mig vi nok skal more os, naar vi saadan er paa egen Haand.",5,1.0,0.2999999999999992
287,11,Men vi konmer jo vist alligevel til at mangle to -  I Morgen vilde jeg ellers have været ud til jer; men vi faar desværre Fremmede.,6,-2.0,-0.6000000000000014
288,11,"Det er saa mange Forlovede, Thomas og Forlovede og to Par fra Døstrup.",7,0.0,0.23333333333333342
289,11,Aa gid jeg ogsaa havde haft min -,8,0.0,-0.1333333333333334
290,11,Jeg længes saadan efter at se og tale med dig kære Trine.,9,2.0,0.49333333333333484
291,11,"Jeg havde ellers god Lejlighed til en lille Pasiar i Aften, med dig naturligvis, ellers havde det været det samme.",10,3.0,0.55
292,11,Jeg er nemlig ene Mand i hele Huset nu for Øjeblikket; men desværre -,11,-2.0,-0.41851851851852007
293,11,Jeg er dog glad ved at du kommer ind at se til mig kære Trine.,12,5.0,1.5266666666666677
294,11,Jeg skal nok lade dig det vide om Maren er hjemme eller ej.,13,0.0,-0.030000000000000804
295,11,Jeg ved det ikke endnu.,14,0.0,0.0
296,11,Jeg er kommen til at tænke paa Povl og Asta (af Naar Isen brydes) at Folk virkelig kunde forføre hende til at tænke at Povl holdt hende for Nar.,15,0.0,-0.25777777777777866
297,11,"Jeg synes dog, om der virkelig kom et Kurre paa Traaden fra den Side saa vilde jeg dog først overveje Sagen fra begge Sider eller og tale sammen om det.",16,0.0,1.108888888888889
298,11,"Men det haaber vi ikke, vel kære Trine.",17,2.0,-0.7600000000000015
299,11,Jeg tror nok at vi kender hinanden saa godt at Folk ikke skal lyve os saa grulig meget paa.,18,6.0,1.0022222222222228
300,11,Der er mange der har spurgt mig hvorfor jeg da lod være med Ungdomsmøderne.,19,0.0,0.2
301,11,"Nogle troede at det var fordi jeg ikke kunde taale at Truls saa mild efter dig, andre at de havde fornærmet mig; men det er nu ingen af Delene.",20,0.0,-0.21666666666666617
302,11,Jeg har vist ellers fortalt dig det.,21,0.0,0.0
303,11,"Men det var fordi jeg havde saa meget, og saa var det det jeg mindst havde Interesse for.",22,1.0,0.377777777777778
304,11,For hvis du ikke havde været med vilde jeg slet ikke have været med.,23,0.0,-0.13333333333333341
305,11,Ja nu maa du ikke lade det være for det.,24,1.0,0.5
306,11,"For det jeg ikke har Interesse for det, kan du jo godt have det, og det kan ogsaa godt være, at min Mening er fejl.",25,5.0,0.22222222222222265
307,11,Nu har jeg ikke mere denne Gang; men jeg kan jo lade det ligge åben til i Morgen.,26,0.0,0.7625000000000011
308,11,Ja det blev nu Overmorgen; men lige meget.,27,1.0,0.265
309,11,"Jeg havde glædet mig til at du kom herind i Dag, men I skal vel have Fremmede.",28,0.0,0.5166666666666667
310,11,"Gør hvad du kan for at komme, jeg længes efter dig, kære Trine.",29,2.0,0.49333333333333484
311,11,"Jeg var ikke i Birkelev i Gaar, jeg var til Barselsgildet i stedet for.",30,0.0,0.0
312,11,"Og kom først hjem Kl. 2, saa jeg er lidt søvnig.",31,0.0,0.48333333333333345
313,11,"Og Meningen er at jeg skal køre rundt i Vodder-Spandet Sogn med en Tysker, som har købt vore Kreaturer, helt til Kl.4.",32,0.0,0.3888888888888882
314,11,"Det vil blive kedsom; men blot du saa var kommen, naar jeg kom hjem.",33,0.0,-0.15833333333333285
315,11,Din Peter.,34,0.0,0.0
316,11,Bodil og Truls var nok ikke i Birkelev.,35,0.0,0.0333333333333334
317,11,"Jeg skulde vel da ogsaa sige dig Tak for Brevene, kan det ikke klare det for to.",36,2.0,0.5222222222222235
318,12,Til min lille Kæreste.,0,2.0,0.2
319,12,Tak for sidst.,1,2.0,0.43333333333333407
320,12,"Jeg kom jo kørende hjem, det gav jo ikke meget søvn.",2,0.0,0.7500000000000009
321,12,Jeg var ikke rigtig godt tilpas,3,3.0,-1.466666666666666
322,12,Bagen efter.,4,0.0,0.01666666666666666
323,12,Du ved nok jeg fortalte dig at Bodil havde fortalt mig noget.,5,0.0,-0.0333333333333334
324,12,"Men jeg vilde ikke fortælle dig det, inden jeg havde ren Mel i Posen.",6,2.0,0.10000000000000081
325,12,"Hun fortalte, at der var en der havde fortalt hende, at Jeg og Jens Thøjsen sad ofte og talte med Pigerne nede i deres Kammer sidste Aar, Og jeg kunde ikke begribe, hvor det var kommen fra.",7,0.0,-0.033333333333333416
326,12,Men jeg har talt med  Jens om det i Dag.,8,0.0,0.0333333333333334
327,12,"Og han sagde at vi kun havde været der en Eftermiddag, vi havde lappet Lastejns Cykel, og jeg kan slet ikke huske, at vi har været der.",9,0.0,0.16666666666666666
328,12,"Men Jens og Kirstine siger, at den Eftermiddag var Søren og Stine Jensen kommen, saa nu er Forklaringen jo nemt, for der kan jo komme en Elefant af en Flue.",10,0.0,-0.06666666666666657
329,12,"Men jeg var saa ked af det, for du kunde jo tro noget helt andet.",11,-1.0,-0.07777777777777933
330,12,"I Aften er der jo Dilletant i Frifeld, og jeg er kommen i en farlig Situtation, for Niels Kjær vilde passe Hestene for mig.",12,-1.0,0.10222222222222224
331,12,"Han kom i Morgen og spurgte, hvormange der vilde til Frifeid, ja det vilde de alle paa mig nær.",13,1.0,1.05
332,12,Ja jeg skal nok passe Hestene for dig i Aften saa,14,2.0,0.4888888888888888
333,12,du kan godt blive derhenne.,15,3.0,0.533333333333334
334,12,"Men jeg har jo dog lov til at tage hjem, naar Forestillingen er endt.",16,0.0,0.31000000000000083
335,12,"Det skulde jo være, om der skulde være et par der kunde passe til Bodil og mig.",17,1.0,0.1222222222222222
336,12,Men jeg tror det næsten ikke.,18,0.0,-0.0666666666666666
337,12,Paa Fredag var jeg i Ribe og fik mine Tænder plomberede.,19,2.0,0.39999999999999997
338,12,"Men jeg fik kun to, da de andre ikke duede til det.",20,2.0,0.06666666666666662
339,12,Nu har jeg ikke mere da jeg fortalte dig saa meget den forrige Gang.,21,0.0,0.0
340,12,Altsaa paa Mandag l4,22,0.0,-0.0666666666666666
341,12,Dage hører du vist fra mig igen.,23,0.0,0.0333333333333334
342,12,Og nu venter jeg Brev i en af de første Dage.,24,-1.0,0.13333333333333344
343,12,Med Hilsen fra din egen Peter.  Er det ikke et fint Kuvert.,25,3.0,-0.43333333333333346
344,12,Mandag Middag.,26,0.0,-0.0666666666666666
345,12,"Jeg kom hjem Kl. l½, jeg kunde ikke blive fri.",27,1.0,-0.11666666666666717
346,12,"Truls og Johanne spurgte ofte om jeg ikke snart skulde hjem, for de syntes, jeg havde Grund til det.",28,0.0,-0.016666666666666635
347,12,Bodil var med Uffe et langt Stykke paa Vejen.,29,0.0,0.005555555555555539
348,12,Nu ikke mere kære Trine.,30,2.0,-0.626666666666668
349,12,"Jo, den Aften de havde Generalprøve, var jeg inde efter Gulvlak, og saa saa jeg paa det sidste Stykke.",31,0.0,-0.1777777777777778
350,12,Med mange kærlige  Hilsner fra din Peter.,32,5.0,1.026666666666668
351,13,Kære Trine!,0,2.0,0.982967400000002
352,13,Ja i Morgen gaar,1,1.0,0.5666666666666667
353,13,Turen,2,0.0,0.0
354,13,jo saa til Krattet.,3,0.0,0.0
355,13,Det er kedelig jeg ikke kan faa dig med; men der er jo ikke at gøre.,4,-2.0,-0.255555555555556
356,13,Og du gaar sagtens og keder dig derhjemme; men nu maa du faa det her Brev at trøste dig ved.,5,-2.0,-0.25555555555555587
357,13,"Jeg har pløjet oppe paa Heden i disse Dage, du kan tro jeg har tænkt paa meget.",6,1.0,0.3222222222222222
358,13,"Jeg kom til at tænke paa, om det ikke var lige saa ret du fortalte din Mor Forholdet mellem os.",7,0.0,0.5234126984126977
359,13,For der er vel ikke store Udsigter til at hun lever saa længe - Det er noget du selv skal vide kære Trine.,8,2.0,0.28555555555555623
360,13,Men for mig maa du godt.,9,3.0,0.533333333333334
361,13,"Jeg kom ogsaa til at se ud i Synskredsen, og da der er baade Bakke og Dal, kom jeg til at tænke paa Over Bjerg og dybe Dale, der gaar - - Og saa Sang jeg til det skingrede.",10,0.0,0.15079365079365056
362,13,"Det er ellers længe siden vi har rigtig talt hverandre, og tænk der er kun 4 Maaneder til jeg rejser.",11,0.0,0.4888888888888888
363,13,Men det kan jo nu ikke lade sig gøre.,12,0.0,0.0
364,13,"Jeg kunde alligevel ikke træffe dig den Aften, du var i Åbling.",13,0.0,0.0
365,13,Jeg cyklede lige bagefter dig derind; men jeg kunde ikke naa dig.,14,0.0,-0.09583333333333323
366,13,"Og hjemad kørte jeg for hurtig,  Jeg har lige siddet og læst om Titanics Undergang.",15,2.0,-0.1250000000000006
367,13,"Om to Forlovede og hvorledes de vilde bringe hende i Redningsbaaden, men hun vilde ikke fra hendes Kæreste, men saa blev hun taget fra ham med Magt.",16,2.0,-0.9499999999999988
368,13,"Men hun troede ikke han druknede, han stolede paa det andet Skib.",17,-2.0,0.4
369,13,Og han spøgte til hende at han nok skulde komme før i Land som hende; men de saa ikke hverandre mer.,18,0.0,0.1083333333333334
370,13,Jeg synes det maa have været haardt for hende at se hendes Allerkæreste gaa i Døden.,19,0.0,-0.7361111111111112
371,13,Nu kan jeg jo ikke faa Plads til meget mer.,20,0.0,-0.0666666666666666
372,13,Og jeg kan heller ikke se længere.,21,0.0,-0.0185185185185186
373,13,Nu en venlig eller mange skulde det vel være fra din egen Peter.,22,2.0,0.9333333333333335
374,13,Kommer jeg mig ikke til at skrive uden paa.,23,0.0,-0.09999999999999998
375,13,Jeg synes det er en nydelig lille Damehaandskrift.,24,0.0,0.300000000000001
376,14,Min egen Trine  Tak for Brevet.,0,2.0,0.6333333333333341
377,14,Ja og Gækkerne.,1,1.0,0.5
378,14,"Skulde det være et Gækkebrev min lille Ven, nej",2,-1.0,-0.1666666666666659
379,14,Skudaaret er omme.,3,0.0,0.0
380,14,Og jeg tror ogsaa nok du havde faaet hvide Hansker i stedet for Ja.,4,1.0,0.5333333333333332
381,14,"Ja jeg ved ikke da, vi kunde jo have talt om det du.",5,1.0,0.4333333333333334
382,14,"Nu saa er det godt igen med U. og B. ja ja det er jo godt; men det er dog alligevel en plet, som jeg ikke saa let kunde forglemme.",6,9.0,0.6133333333333333
383,14,"Uffe sagde den anden Aften, Aa nu er jeg først rigtig glad igen.",7,3.0,1.6333333333333322
384,14,"Men jeg synes Bodil kunde se lidt mere glad ud, det er ikke som dig, du er altid glad synes jeg, og gid du altid maa beholde dit.",8,6.0,2.2266666666666666
385,14,"Naar der kommer en graa Sky over mig saa kommer jeg altid til at tænke paa, hvad nu om Trine saa dig saadan, og saa tænker jeg en Gang paa dig min lille Ven; og saa synger jeg et Stykke og saa er den borte.",9,0.0,0.8333333333333347
386,14,"I Aften er Niels Kjær ikke hjemme og jeg gider ikke komme ind, for Sine er ikke til at komme fra igen, hun snakker og snakker",10,-2.0,-0.12777777777777785
387,14,", naar han ikke er hjemme.",11,0.0,-0.15000000000000002
388,14,"Og naar han er hjemme, siger hun ingen Ting.",12,0.0,0.15000000000000002
389,14,Jeg synes det er en sær Ting.,13,0.0,-0.04444444444444452
390,14,"Jeg tror nok, det kommer paa, at han nok kan høre, at hun er lidt snaksom.",14,0.0,-0.0333333333333334
391,14,Nu er Bodil Varming jo bleven Forlovet og hun syr paa Udstyret fra Morgen til Aften kan man se.,15,0.0,0.03333333333333258
392,14,"Hun er vist nødt til at have den færdig hurtig muligst, siger de.",16,2.0,0.7200000000000001
393,14,"Ja det er rigtignok kedelig, hun faar ikke meget ud af hendes Ungdom.",17,-1.0,0.22222222222222207
394,14,"Om hun kan faa det længere hen ved jeg ikke; men hendes Kæreste er vist af den Slags, der hellere vil ha 2 som 1.",18,4.0,-0.8055555555555545
395,14,Han er jo Post i Toftlund.,19,0.0,0.0333333333333334
396,14,Vil du med hvis Konkurrencen bliver i Skærbæk.,20,0.0,0.2
397,14,"(Ja det er ikke for det, jeg vil nok have dig med.)",21,1.0,-0.0333333333333334
398,14,Men jeg hørte Kirstine L. sagde det.,22,0.0,0.0
399,14,Nu er det jo snart min Fødselsdag (27.,23,0.0,0.3333333333333326
400,14,Apr.),24,0.0,0.0
401,14,"I Dag er det Anes, vi har faaet Sokolade, men hun kan ikke selv have noget, da hun faldt i gaar og slog hendes Tænder i Stykker.",25,-1.0,-0.15000000000000013
402,14,"Jer, siger saa tidt til hende naar hun faar",26,0.0,0.0
403,14,"Brev fra Kæresten, eller naar han har været her,",27,0.0,0.466666666666666
404,14,Saadan skulde man jo have det.,28,0.0,0.0
405,14,"Aa siger hun, du taler jo din Kæreste et par Gange om Ugen, og saa har Ane Trulsen fortalt mig, at der af og til smutter en Cykel efter Ravnholdt til om Aftenen, og den kommer altid Syd fra.",29,2.0,0.877777777777778
406,14,"Jeg sagde blot Tak og at jeg aldrig var derude mere end en Gang om Ugen, naar jeg talte dig to Gange.",30,2.0,0.8
407,14,Nej nu faar du virkelig ikke mere.,31,-1.0,-0.62
408,14,Hestene sparker saadan at Bordet rister.,32,0.0,-0.30000000000000004
409,14,"Det er kanske deraf, at Skriften ikke er særlig Skønskrift.",33,0.0,0.0
410,14,"Men jeg synes altid, at det dog kun er til dig, kære Trine, og du kan vel nok læse det alligevel.",34,2.0,0.9155555555555576
411,14,Nu god Nat og mange Hilsener sender jeg dig i Tanken  din Peter.,35,3.0,0.7888888888888883
412,14,Jeg kommer til Oplæsning paa Lørdag.,36,0.0,0.1
413,14,"Jeg har lige købt 50 Ark Papir og Kovert, saa nu kan du jo først faa det.",37,0.0,0.3083333333333334
414,15,Kære lille Trine!,0,2.0,0.5646834000000032
415,15,"Nu vil jeg fortælle dig at jeg aldrig mere vil til Bal naar du er der, for saa længes jeg dobbelt saa meget efter dig.",1,0.0,0.29999999999999916
416,15,"Jeg har gaaet og tænkt om jeg ikke skulde cykle ud til dig; men saadan at komme helt uden noget bestemt, nej den gaar heller ikke.",2,1.0,0.3888888888888881
417,15,Jeg var til Dyrskue i Gaar (Fredag).,3,0.0,0.0
418,15,Jog skulde have været derud Torsdag efter noget til vores Høstemaskine; men saa kørte de derud om Fredagen hjemmefra og saa kom jeg med.,4,0.0,0.38333333333333336
419,15,"Det var nu ikke saadan noget særlig ved det, da der næsten ikke var en jeg kjendte.",5,0.0,0.1
420,15,"Der var jo Udflugt ud til Kammerslusen, baade pr. Vogn og i Motorbaad.",6,0.0,0.1333333333333334
421,15,Jeg tør snart ikke fortælle det; men jeg var i Baaden.,7,0.0,-0.0666666666666666
422,15,Og det gik helt udmærket.,8,0.0,0.633333333333332
423,15,"Vejret og Vandet, var blikstille.",9,0.0,0.0333333333333334
424,15,"Alt hvad der er bleven foretaget derude kan jeg ikke fortælle dig, for jeg ved det næsten ikke, det er i saa stor Stil.",10,0.0,0.5
425,15,Men der er cirka 250 Mand og 22 Dampmaskiner i Gang.,11,0.0,0.0666666666666666
426,15,"Da vi kom hjem gik jeg og Thomas Nielsen i Kosmorama, hvor de spillede Titanics Undergang; men skønt det var Fantasi, var det dog storartet, blot min højre Sidemand havde været - - -    Skal du derud i Dag ?",12,0.0,0.3249999999999999
427,15,"Den anden Aften var Hans, Åge, Kirstine og mig hjemme i Åbling til Chokolade og røde Grød, som er min Livret, ja Kavringer kan jeg ogsaa nok have.",13,1.0,0.816666666666666
428,15,Ja nu maa du jo ikke fatte mistanke.,14,0.0,0.922222222222222
429,15,"Jeg fik slet ikke sagt Farvel til dig ved Ballet, jeg syntes det gik saa rask paa.",15,2.0,1.1666666666666652
430,15,Og jeg kunde ikke komme bag efter da jeg sagde til Lastejn at nu var jeg ved Humøret igen og nu vilde jeg vente til Enden.,16,0.0,-0.016666666666666663
431,15,I saa,17,0.0,0.0
432,15,"Fald der bliver saa meget Tid fra Kampen kommer jeg ud til dig imorgen, ellers en Aften med det første.",18,0.0,-0.18666666666666748
433,15,Nu god Nat min egen Trine  din Peter,19,3.0,0.4333333333333326
434,16,Kære lille Trine.,0,2.0,0.36000000000000204
435,16,Tak for sidst.,1,2.0,0.43333333333333407
436,16,Ja du kan jo vist ikke forstaa jeg skriver saa snart.,2,1.0,0.5666666666666667
437,16,Men jeg kunde ikke sove og det har været i mine Tanker hele Dagen.,3,0.0,0.20740740740740765
438,16,Jeg kan næmlig ikke forstaa for jeg syntes du var saa tavs paa Hjemvejen min lille Ven.,4,0.0,0.13333333333333408
439,16,Og saa tænkte jeg at det var min Skyld; men du skulde kun have sagt mig det Trine.,5,-2.0,-0.14444444444444457
440,16,"For det kan godt være at det var for meget sagt af mig, som du ved.",6,1.0,0.693333333333334
441,16,Men jeg syntes for det første at naar mig og Uffe kan tale om det kan vi dog meget bedre kære Trine.,7,4.0,1.085333333333335
442,16,"Og jeg sagde dig jo ogsaa at det var kommen op i mig af en Gang, og saa skrev jeg det med det samme.",8,0.0,0.23333333333333342
